accuracy_snapshot,chapter,chapter_id,correct_count,device_type,duration_seconds,end_time,form,highest_streak,incorrect_count,paper_type,persona,practice_id,session_language,start_time,synthetic_student_index,total_questions_answered,user_id
57.14,Chapter 3: Logical Reasoning,3,4,Mobile,1272,2026-03-06 19:36:12,Form 4,2,3,kertas2,Consistent Climber,715862,english,2026-03-06 19:15:00,2992,7,17754
80.0,Chapter 2: Matrices,12,4,Desktop,339,2026-03-12 20:10:39,Form 5,4,1,kertas1,Consistent Climber,715863,english,2026-03-12 20:05:00,2992,5,17754
100.0,Chapter 10: Consumer Mathematics: Financial Management,10,1,Laptop,149,2026-03-12 21:42:29,Form 4,1,0,kertas2,Consistent Climber,715864,english,2026-03-12 21:40:00,2992,1,17754
83.33,Chapter 4: Consumer Mathematics: Taxation,14,5,Desktop,446,2026-03-13 21:12:26,Form 5,4,1,kertas1,Consistent Climber,715865,english,2026-03-13 21:05:00,2992,6,17754
33.33,Chapter 2: Number Bases,2,1,Mobile,509,2026-03-16 19:48:29,Form 4,1,2,kertas2,Consistent Climber,715866,bm,2026-03-16 19:40:00,2992,3,17754
40.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Tablet,431,2026-03-18 19:57:11,Form 4,2,3,kertas1,Consistent Climber,715867,english,2026-03-18 19:50:00,2992,5,17754
25.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Desktop,2638,2026-03-20 22:23:58,Form 4,1,6,kertas2,Consistent Climber,715868,english,2026-03-20 21:40:00,2992,8,17754
0.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,0,Tablet,1506,2026-03-23 20:10:06,Form 4,0,6,kertas2,Consistent Climber,715869,english,2026-03-23 19:45:00,2992,6,17754
20.0,Chapter 4: Operations on Sets,4,1,Tablet,1875,2026-03-24 19:51:15,Form 4,1,4,kertas2,Consistent Climber,715870,english,2026-03-24 19:20:00,2992,5,17754
37.5,Chapter 5: Network in Graph Theory,5,3,Mobile,646,2026-03-24 21:50:46,Form 4,2,5,kertas1,Consistent Climber,715871,english,2026-03-24 21:40:00,2992,8,17754
100.0,Chapter 9: Probability of Combined Events,9,5,Laptop,467,2026-03-25 20:12:47,Form 4,5,0,kertas1,Consistent Climber,715872,english,2026-03-25 20:05:00,2992,5,17754
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Mobile,1123,2026-03-30 21:28:43,Form 5,0,3,kertas2,Consistent Climber,715873,english,2026-03-30 21:10:00,2992,3,17754
75.0,Chapter 10: Consumer Mathematics: Financial Management,10,6,Desktop,631,2026-04-02 19:30:31,Form 4,4,2,kertas1,Consistent Climber,715874,english,2026-04-02 19:20:00,2992,8,17754
0.0,Chapter 2: Matrices,12,0,Desktop,372,2026-04-02 20:21:12,Form 5,0,1,kertas2,Consistent Climber,715875,english,2026-04-02 20:15:00,2992,1,17754
40.0,Chapter 10: Consumer Mathematics: Financial Management,10,2,Laptop,412,2026-04-02 21:36:52,Form 4,1,3,kertas1,Consistent Climber,715876,english,2026-04-02 21:30:00,2992,5,17754
50.0,Chapter 10: Consumer Mathematics: Financial Management,10,2,Laptop,666,2026-04-09 20:21:06,Form 4,1,2,kertas2,Consistent Climber,715877,english,2026-04-09 20:10:00,2992,4,17754
28.57,Chapter 10: Consumer Mathematics: Financial Management,10,2,Tablet,759,2026-04-09 20:57:39,Form 4,1,5,kertas1,Consistent Climber,715878,english,2026-04-09 20:45:00,2992,7,17754
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Desktop,1561,2026-04-10 21:46:01,Form 4,3,1,kertas2,Consistent Climber,715879,english,2026-04-10 21:20:00,2992,5,17754
100.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,4,Desktop,525,2026-04-13 19:13:45,Form 5,4,0,kertas1,Consistent Climber,715880,english,2026-04-13 19:05:00,2992,4,17754
80.0,Chapter 9: Probability of Combined Events,9,4,Tablet,841,2026-04-13 19:44:01,Form 4,3,1,kertas2,Consistent Climber,715881,english,2026-04-13 19:30:00,2992,5,17754
85.71,Chapter 3: Logical Reasoning,3,6,Desktop,477,2026-04-13 21:07:57,Form 4,6,1,kertas1,Consistent Climber,715882,english,2026-04-13 21:00:00,2992,7,17754
28.57,Chapter 7: Graphs of Motion,7,2,Mobile,1978,2026-04-14 21:52:58,Form 4,1,5,kertas2,Consistent Climber,715883,english,2026-04-14 21:20:00,2992,7,17754
66.67,Chapter 1: Quadratic Functions and Equations in One Variable,1,4,Desktop,1230,2026-04-15 19:35:30,Form 4,2,2,kertas2,Consistent Climber,715884,bm,2026-04-15 19:15:00,2992,6,17754
16.67,Chapter 6: Linear Inequalities in Two Variables,6,2,Desktop,4644,2026-04-17 21:47:24,Form 4,1,10,kertas2,Consistent Climber,715885,english,2026-04-17 20:30:00,2992,12,17754
71.43,Chapter 3: Logical Reasoning,3,5,Laptop,1035,2026-04-20 19:22:15,Form 4,2,2,kertas2,Consistent Climber,715886,english,2026-04-20 19:05:00,2992,7,17754
0.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,0,Tablet,1277,2026-04-20 21:26:17,Form 4,0,5,kertas2,Consistent Climber,715887,english,2026-04-20 21:05:00,2992,5,17754
60.0,Chapter 4: Operations on Sets,4,3,Desktop,501,2026-04-23 19:53:21,Form 4,2,2,kertas1,Consistent Climber,715888,english,2026-04-23 19:45:00,2992,5,17754
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Tablet,293,2026-04-23 20:14:53,Form 5,1,2,kertas1,Consistent Climber,715889,english,2026-04-23 20:10:00,2992,4,17754
100.0,Chapter 6: Linear Inequalities in Two Variables,6,5,Mobile,396,2026-04-24 19:26:36,Form 4,5,0,kertas1,Consistent Climber,715890,english,2026-04-24 19:20:00,2992,5,17754
40.0,Chapter 7: Graphs of Motion,7,2,Desktop,1133,2026-04-29 22:03:53,Form 4,1,3,kertas2,Consistent Climber,715891,english,2026-04-29 21:45:00,2992,5,17754
0.0,Chapter 2: Number Bases,2,0,Tablet,272,2026-04-29 21:54:32,Form 4,0,3,kertas1,Consistent Climber,715892,english,2026-04-29 21:50:00,2992,3,17754
57.14,Chapter 4: Consumer Mathematics: Taxation,14,4,Mobile,646,2026-05-07 19:55:46,Form 5,2,3,kertas1,Consistent Climber,715893,english,2026-05-07 19:45:00,2992,7,17754
42.86,Chapter 3: Logical Reasoning,3,3,Laptop,523,2026-05-08 19:08:43,Form 4,3,4,kertas1,Consistent Climber,715894,english,2026-05-08 19:00:00,2992,7,17754
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,3,Desktop,1083,2026-05-11 20:48:03,Form 4,2,3,kertas2,Consistent Climber,715895,english,2026-05-11 20:30:00,2992,6,17754
14.29,Chapter 10: Consumer Mathematics: Financial Management,10,1,Laptop,2351,2026-05-12 20:44:11,Form 4,1,6,kertas2,Consistent Climber,715896,english,2026-05-12 20:05:00,2992,7,17754
0.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,0,Mobile,308,2026-02-06 20:35:08,Form 5,0,2,kertas2,Weekend Learner,715897,bm,2026-02-06 20:30:00,2993,2,17755
25.0,Chapter 1: Variation,11,1,Mobile,283,2026-02-08 20:09:43,Form 5,1,3,kertas1,Weekend Learner,715898,bm,2026-02-08 20:05:00,2993,4,17755
33.33,Chapter 1: Variation,11,1,Tablet,452,2026-02-28 20:57:32,Form 5,1,2,kertas2,Weekend Learner,715899,bm,2026-02-28 20:50:00,2993,3,17755
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Laptop,522,2026-03-01 15:28:42,Form 5,0,5,kertas1,Weekend Learner,715900,bm,2026-03-01 15:20:00,2993,5,17755
20.0,Chapter 6: Linear Inequalities in Two Variables,6,1,Laptop,381,2026-03-07 11:21:21,Form 4,1,4,kertas1,Weekend Learner,715901,bm,2026-03-07 11:15:00,2993,5,17755
14.29,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,1,Tablet,526,2026-03-08 11:28:46,Form 5,1,6,kertas1,Weekend Learner,715902,bm,2026-03-08 11:20:00,2993,7,17755
0.0,Chapter 2: Number Bases,2,0,Laptop,239,2026-03-08 11:53:59,Form 4,0,1,kertas2,Weekend Learner,715903,bm,2026-03-08 11:50:00,2993,1,17755
25.0,Chapter 3: Consumer Mathematics: Insurance,13,2,Tablet,693,2026-03-14 10:41:33,Form 5,1,6,kertas1,Weekend Learner,715904,bm,2026-03-14 10:30:00,2993,8,17755
57.14,Chapter 3: Logical Reasoning,3,4,Desktop,535,2026-03-14 11:08:55,Form 4,3,3,kertas1,Weekend Learner,715905,english,2026-03-14 11:00:00,2993,7,17755
16.67,Chapter 5: Network in Graph Theory,5,1,Mobile,502,2026-03-28 16:18:22,Form 4,1,5,kertas1,Weekend Learner,715906,bm,2026-03-28 16:10:00,2993,6,17755
75.0,Chapter 6: Linear Inequalities in Two Variables,6,3,Mobile,346,2026-03-31 16:05:46,Form 4,2,1,kertas1,Weekend Learner,715907,bm,2026-03-31 16:00:00,2993,4,17755
0.0,Chapter 2: Number Bases,2,0,Tablet,262,2026-04-05 10:24:22,Form 4,0,3,kertas1,Weekend Learner,715908,bm,2026-04-05 10:20:00,2993,3,17755
0.0,Chapter 1: Variation,11,0,Mobile,426,2026-04-05 15:12:06,Form 5,0,3,kertas2,Weekend Learner,715909,english,2026-04-05 15:05:00,2993,3,17755
0.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,0,Desktop,464,2026-04-05 15:27:44,Form 5,0,4,kertas1,Weekend Learner,715910,bm,2026-04-05 15:20:00,2993,4,17755
0.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,0,Tablet,226,2026-04-05 16:33:46,Form 4,0,1,kertas2,Weekend Learner,715911,bm,2026-04-05 16:30:00,2993,1,17755
33.33,Chapter 6: Linear Inequalities in Two Variables,6,1,Tablet,851,2026-04-25 15:59:11,Form 4,1,2,kertas2,Weekend Learner,715912,bm,2026-04-25 15:45:00,2993,3,17755
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Mobile,475,2026-04-26 11:52:55,Form 5,0,2,kertas2,Weekend Learner,715913,bm,2026-04-26 11:45:00,2993,2,17755
22.22,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Desktop,704,2026-05-02 15:16:44,Form 5,1,7,kertas1,Weekend Learner,715914,bm,2026-05-02 15:05:00,2993,9,17755
75.0,Chapter 7: Graphs of Motion,7,3,Mobile,275,2026-05-02 15:24:35,Form 4,3,1,kertas1,Weekend Learner,715915,bm,2026-05-02 15:20:00,2993,4,17755
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Mobile,381,2026-05-03 10:06:21,Form 5,0,2,kertas2,Weekend Learner,715916,bm,2026-05-03 10:00:00,2993,2,17755
0.0,Chapter 2: Matrices,12,0,Tablet,195,2026-05-03 11:23:15,Form 5,0,1,kertas2,Weekend Learner,715917,bm,2026-05-03 11:20:00,2993,1,17755
50.0,Chapter 4: Consumer Mathematics: Taxation,14,2,Tablet,688,2026-05-09 10:56:28,Form 5,1,2,kertas2,Weekend Learner,715918,bm,2026-05-09 10:45:00,2993,4,17755
83.33,Chapter 3: Logical Reasoning,3,5,Mobile,593,2026-02-02 18:14:53,Form 4,3,1,kertas1,High Achiever,715919,english,2026-02-02 18:05:00,2994,6,17756
57.14,Chapter 3: Logical Reasoning,3,4,Tablet,419,2026-02-02 19:36:59,Form 4,3,3,kertas1,High Achiever,715920,english,2026-02-02 19:30:00,2994,7,17756
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,1,Tablet,386,2026-02-03 18:46:26,Form 5,1,1,kertas2,High Achiever,715921,bm,2026-02-03 18:40:00,2994,2,17756
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Desktop,654,2026-02-03 20:15:54,Form 5,2,4,kertas1,High Achiever,715922,english,2026-02-03 20:05:00,2994,8,17756
100.0,Chapter 2: Number Bases,2,3,Mobile,340,2026-02-03 20:35:40,Form 4,3,0,kertas1,High Achiever,715923,english,2026-02-03 20:30:00,2994,3,17756
20.0,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Tablet,479,2026-02-05 20:17:59,Form 5,1,4,kertas1,High Achiever,715924,english,2026-02-05 20:10:00,2994,5,17756
100.0,Chapter 1: Variation,11,4,Mobile,532,2026-02-06 18:28:52,Form 5,4,0,kertas1,High Achiever,715925,english,2026-02-06 18:20:00,2994,4,17756
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,1,Mobile,246,2026-02-06 18:44:06,Form 5,1,1,kertas2,High Achiever,715926,english,2026-02-06 18:40:00,2994,2,17756
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Desktop,1734,2026-02-07 18:38:54,Form 5,1,4,kertas2,High Achiever,715927,english,2026-02-07 18:10:00,2994,6,17756
66.67,Chapter 3: Consumer Mathematics: Insurance,13,4,Laptop,681,2026-02-07 18:56:21,Form 5,4,2,kertas1,High Achiever,715928,english,2026-02-07 18:45:00,2994,6,17756
50.0,Chapter 5: Network in Graph Theory,5,2,Desktop,528,2026-02-07 19:13:48,Form 4,2,2,kertas1,High Achiever,715929,english,2026-02-07 19:05:00,2994,4,17756
28.57,Chapter 4: Operations on Sets,4,2,Mobile,2947,2026-02-09 19:34:07,Form 4,1,5,kertas2,High Achiever,715930,bm,2026-02-09 18:45:00,2994,7,17756
100.0,Chapter 2: Matrices,12,5,Laptop,316,2026-02-09 19:05:16,Form 5,5,0,kertas1,High Achiever,715931,english,2026-02-09 19:00:00,2994,5,17756
75.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,3,Laptop,509,2026-02-10 18:48:29,Form 5,3,1,kertas1,High Achiever,715932,bm,2026-02-10 18:40:00,2994,4,17756
80.0,Chapter 7: Graphs of Motion,7,4,Desktop,491,2026-02-10 20:48:11,Form 4,3,1,kertas1,High Achiever,715933,english,2026-02-10 20:40:00,2994,5,17756
50.0,Chapter 3: Logical Reasoning,3,2,Desktop,414,2026-02-11 20:36:54,Form 4,1,2,kertas1,High Achiever,715934,bm,2026-02-11 20:30:00,2994,4,17756
71.43,Chapter 4: Operations on Sets,4,5,Laptop,668,2026-02-12 18:16:08,Form 4,3,2,kertas1,High Achiever,715935,english,2026-02-12 18:05:00,2994,7,17756
71.43,Chapter 9: Probability of Combined Events,9,5,Mobile,911,2026-02-13 18:55:11,Form 4,2,2,kertas2,High Achiever,715936,english,2026-02-13 18:40:00,2994,7,17756
50.0,Chapter 9: Probability of Combined Events,9,1,Mobile,319,2026-02-13 20:10:19,Form 4,1,1,kertas2,High Achiever,715937,english,2026-02-13 20:05:00,2994,2,17756
100.0,Chapter 6: Linear Inequalities in Two Variables,6,5,Tablet,506,2026-02-17 19:58:26,Form 4,5,0,kertas1,High Achiever,715938,english,2026-02-17 19:50:00,2994,5,17756
42.86,Chapter 7: Graphs of Motion,7,3,Desktop,549,2026-02-18 19:54:09,Form 4,2,4,kertas1,High Achiever,715939,english,2026-02-18 19:45:00,2994,7,17756
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Tablet,557,2026-02-19 18:29:17,Form 5,1,4,kertas1,High Achiever,715940,english,2026-02-19 18:20:00,2994,6,17756
62.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,5,Tablet,757,2026-02-20 20:42:37,Form 5,2,3,kertas1,High Achiever,715941,english,2026-02-20 20:30:00,2994,8,17756
50.0,Chapter 7: Graphs of Motion,7,4,Laptop,2571,2026-02-21 20:32:51,Form 4,2,4,kertas2,High Achiever,715942,english,2026-02-21 19:50:00,2994,8,17756
66.67,Chapter 1: Quadratic Functions and Equations in One Variable,1,4,Desktop,1192,2026-02-21 20:49:52,Form 4,2,2,kertas2,High Achiever,715943,english,2026-02-21 20:30:00,2994,6,17756
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,3,Mobile,574,2026-02-23 18:59:34,Form 4,2,3,kertas1,High Achiever,715944,english,2026-02-23 18:50:00,2994,6,17756
85.71,Chapter 3: Consumer Mathematics: Insurance,13,6,Desktop,691,2026-02-23 19:26:31,Form 5,4,1,kertas1,High Achiever,715945,english,2026-02-23 19:15:00,2994,7,17756
66.67,Chapter 2: Number Bases,2,2,Desktop,315,2026-02-24 20:15:15,Form 4,1,1,kertas1,High Achiever,715946,english,2026-02-24 20:10:00,2994,3,17756
60.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Tablet,486,2026-02-24 20:53:06,Form 5,2,2,kertas1,High Achiever,715947,english,2026-02-24 20:45:00,2994,5,17756
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Desktop,617,2026-02-25 20:10:17,Form 5,2,3,kertas1,High Achiever,715948,bm,2026-02-25 20:00:00,2994,6,17756
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Laptop,393,2026-02-25 20:46:33,Form 4,1,1,kertas2,High Achiever,715949,english,2026-02-25 20:40:00,2994,2,17756
33.33,Chapter 6: Linear Inequalities in Two Variables,6,3,Laptop,3530,2026-02-27 20:58:50,Form 4,2,6,kertas2,High Achiever,715950,english,2026-02-27 20:00:00,2994,9,17756
25.0,Chapter 7: Graphs of Motion,7,2,Desktop,2680,2026-02-28 19:54:40,Form 4,1,6,kertas2,High Achiever,715951,english,2026-02-28 19:10:00,2994,8,17756
40.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Mobile,1333,2026-03-02 18:22:13,Form 4,1,3,kertas2,High Achiever,715952,english,2026-03-02 18:00:00,2994,5,17756
87.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,7,Laptop,806,2026-03-03 18:23:26,Form 5,7,1,kertas1,High Achiever,715953,english,2026-03-03 18:10:00,2994,8,17756
75.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,6,Tablet,689,2026-03-03 18:26:29,Form 5,6,2,kertas1,High Achiever,715954,english,2026-03-03 18:15:00,2994,8,17756
50.0,Chapter 5: Network in Graph Theory,5,4,Tablet,597,2026-03-03 20:59:57,Form 4,3,4,kertas1,High Achiever,715955,english,2026-03-03 20:50:00,2994,8,17756
75.0,Chapter 7: Graphs of Motion,7,3,Tablet,881,2026-03-04 19:59:41,Form 4,2,1,kertas2,High Achiever,715956,english,2026-03-04 19:45:00,2994,4,17756
66.67,Chapter 7: Measures of Dispersion for Grouped Data,17,4,Desktop,513,2026-03-05 19:23:33,Form 5,3,2,kertas1,High Achiever,715957,english,2026-03-05 19:15:00,2994,6,17756
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Tablet,472,2026-03-05 20:37:52,Form 4,3,1,kertas1,High Achiever,715958,english,2026-03-05 20:30:00,2994,5,17756
100.0,Chapter 2: Number Bases,2,1,Tablet,272,2026-03-06 18:09:32,Form 4,1,0,kertas2,High Achiever,715959,english,2026-03-06 18:05:00,2994,1,17756
33.33,Chapter 2: Number Bases,2,1,Mobile,270,2026-03-06 18:19:30,Form 4,1,2,kertas1,High Achiever,715960,english,2026-03-06 18:15:00,2994,3,17756
75.0,Chapter 4: Consumer Mathematics: Taxation,14,3,Desktop,469,2026-03-06 19:37:49,Form 5,3,1,kertas1,High Achiever,715961,english,2026-03-06 19:30:00,2994,4,17756
20.0,Chapter 4: Operations on Sets,4,2,Laptop,3958,2026-03-07 21:15:58,Form 4,1,8,kertas2,High Achiever,715962,english,2026-03-07 20:10:00,2994,10,17756
75.0,Chapter 2: Matrices,12,3,Mobile,367,2026-03-09 19:26:07,Form 5,2,1,kertas1,High Achiever,715963,english,2026-03-09 19:20:00,2994,4,17756
100.0,Chapter 7: Measures of Dispersion for Grouped Data,17,6,Mobile,609,2026-03-18 19:10:09,Form 5,6,0,kertas1,High Achiever,715964,english,2026-03-18 19:00:00,2994,6,17756
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,4,Tablet,2281,2026-03-18 19:48:01,Form 5,4,4,kertas2,High Achiever,715965,english,2026-03-18 19:10:00,2994,8,17756
0.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,0,Tablet,581,2026-03-18 19:39:41,Form 5,0,4,kertas2,High Achiever,715966,english,2026-03-18 19:30:00,2994,4,17756
100.0,Chapter 2: Number Bases,2,2,Laptop,365,2026-03-19 18:46:05,Form 4,1,0,kertas2,High Achiever,715967,english,2026-03-19 18:40:00,2994,2,17756
100.0,Chapter 7: Graphs of Motion,7,1,Laptop,189,2026-03-20 19:03:09,Form 4,1,0,kertas2,High Achiever,715968,english,2026-03-20 19:00:00,2994,1,17756
42.86,Chapter 7: Graphs of Motion,7,3,Desktop,2032,2026-03-20 19:38:52,Form 4,2,4,kertas2,High Achiever,715969,english,2026-03-20 19:05:00,2994,7,17756
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,1,Tablet,251,2026-03-21 19:54:11,Form 5,1,1,kertas2,High Achiever,715970,english,2026-03-21 19:50:00,2994,2,17756
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Mobile,652,2026-03-23 19:40:52,Form 5,1,4,kertas1,High Achiever,715971,english,2026-03-23 19:30:00,2994,6,17756
71.43,Chapter 5: Network in Graph Theory,5,5,Tablet,536,2026-03-23 20:53:56,Form 4,3,2,kertas1,High Achiever,715972,english,2026-03-23 20:45:00,2994,7,17756
100.0,Chapter 2: Number Bases,2,3,Tablet,311,2026-03-25 19:05:11,Form 4,3,0,kertas1,High Achiever,715973,english,2026-03-25 19:00:00,2994,3,17756
85.71,Chapter 7: Graphs of Motion,7,6,Desktop,552,2026-03-26 20:49:12,Form 4,5,1,kertas1,High Achiever,715974,english,2026-03-26 20:40:00,2994,7,17756
100.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Desktop,436,2026-03-27 18:22:16,Form 5,2,0,kertas2,High Achiever,715975,english,2026-03-27 18:15:00,2994,4,17756
9.09,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Desktop,3901,2026-03-27 20:20:01,Form 5,1,10,kertas2,High Achiever,715976,english,2026-03-27 19:15:00,2994,11,17756
66.67,Chapter 4: Operations on Sets,4,4,Laptop,707,2026-03-27 20:21:47,Form 4,2,2,kertas1,High Achiever,715977,bm,2026-03-27 20:10:00,2994,6,17756
54.55,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,6,Laptop,3387,2026-03-30 19:06:27,Form 5,2,5,kertas2,High Achiever,715978,english,2026-03-30 18:10:00,2994,11,17756
85.71,Chapter 5: Network in Graph Theory,5,6,Laptop,537,2026-03-31 18:53:57,Form 4,4,1,kertas1,High Achiever,715979,english,2026-03-31 18:45:00,2994,7,17756
100.0,Chapter 5: Network in Graph Theory,5,2,Desktop,421,2026-04-01 18:52:01,Form 4,2,0,kertas2,High Achiever,715980,english,2026-04-01 18:45:00,2994,2,17756
80.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,4,Tablet,461,2026-04-03 18:07:41,Form 5,4,1,kertas1,High Achiever,715981,english,2026-04-03 18:00:00,2994,5,17756
66.67,Chapter 7: Measures of Dispersion for Grouped Data,17,4,Laptop,546,2026-04-03 20:54:06,Form 5,3,2,kertas1,High Achiever,715982,english,2026-04-03 20:45:00,2994,6,17756
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Mobile,594,2026-04-06 19:49:54,Form 5,1,3,kertas1,High Achiever,715983,bm,2026-04-06 19:40:00,2994,6,17756
100.0,Chapter 2: Matrices,12,5,Desktop,390,2026-04-06 20:11:30,Form 5,5,0,kertas1,High Achiever,715984,english,2026-04-06 20:05:00,2994,5,17756
80.0,Chapter 2: Matrices,12,4,Tablet,379,2026-04-08 19:46:19,Form 5,3,1,kertas1,High Achiever,715985,english,2026-04-08 19:40:00,2994,5,17756
83.33,Chapter 3: Logical Reasoning,3,5,Laptop,956,2026-04-09 20:35:56,Form 4,2,1,kertas2,High Achiever,715986,english,2026-04-09 20:20:00,2994,6,17756
100.0,Chapter 5: Network in Graph Theory,5,2,Mobile,329,2026-04-10 20:45:29,Form 4,2,0,kertas2,High Achiever,715987,english,2026-04-10 20:40:00,2994,2,17756
42.86,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,3,Mobile,507,2026-04-13 19:18:27,Form 5,2,4,kertas1,High Achiever,715988,english,2026-04-13 19:10:00,2994,7,17756
42.86,Chapter 4: Operations on Sets,4,3,Laptop,2393,2026-04-15 18:54:53,Form 4,1,4,kertas2,High Achiever,715989,english,2026-04-15 18:15:00,2994,7,17756
33.33,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Mobile,502,2026-04-15 19:38:22,Form 5,1,4,kertas1,High Achiever,715990,english,2026-04-15 19:30:00,2994,6,17756
33.33,Chapter 7: Graphs of Motion,7,1,Desktop,742,2026-04-16 18:57:22,Form 4,1,2,kertas2,High Achiever,715991,english,2026-04-16 18:45:00,2994,3,17756
