accuracy_percent,attempts,avg_score_ratio_percent,chapter_id,correct_attempts,is_hidden_strong_topic,is_hidden_weak_topic,persona,synthetic_student_index,user_id
80.0,30,80.0,11,24,0,0,High Achiever,2062,16824
77.78,9,77.78,12,7,1,0,High Achiever,2062,16824
75.0,20,75.0,13,15,0,0,High Achiever,2062,16824
52.17,69,63.54,14,36,0,1,High Achiever,2062,16824
68.75,16,68.75,15,11,0,0,High Achiever,2062,16824
84.21,19,85.71,16,16,0,0,High Achiever,2062,16824
56.45,62,61.86,17,35,0,1,High Achiever,2062,16824
50.0,12,50.0,1,6,0,0,Fresh Starter,2063,16825
66.67,3,66.67,2,2,0,0,Fresh Starter,2063,16825
33.33,9,66.25,3,3,1,0,Fresh Starter,2063,16825
28.57,7,28.57,5,2,0,0,Fresh Starter,2063,16825
40.0,5,40.0,6,2,0,0,Fresh Starter,2063,16825
0.0,6,0.0,8,0,0,1,Fresh Starter,2063,16825
50.0,10,50.0,9,5,0,0,Fresh Starter,2063,16825
75.0,4,75.0,10,3,0,0,Fresh Starter,2063,16825
20.0,5,20.0,12,1,0,0,Fresh Starter,2063,16825
22.73,22,22.73,13,5,0,1,Fresh Starter,2063,16825
28.57,7,47.5,14,2,0,0,Fresh Starter,2063,16825
21.05,19,18.33,15,4,0,1,Fresh Starter,2063,16825
20.0,5,20.0,16,1,0,1,Fresh Starter,2063,16825
50.0,4,50.0,1,2,0,0,Flexible Learner,2064,16826
33.33,3,33.33,2,1,0,0,Flexible Learner,2064,16826
22.22,9,43.33,3,2,0,0,Flexible Learner,2064,16826
23.08,13,23.08,4,3,0,1,Flexible Learner,2064,16826
20.0,5,31.25,5,1,0,0,Flexible Learner,2064,16826
13.33,30,22.07,6,4,0,1,Flexible Learner,2064,16826
0.0,2,0.0,8,0,0,0,Flexible Learner,2064,16826
41.67,12,56.11,9,5,1,0,Flexible Learner,2064,16826
75.0,8,75.0,10,6,0,0,Flexible Learner,2064,16826
25.0,12,18.06,11,3,0,1,Flexible Learner,2064,16826
50.0,4,50.0,12,2,1,0,Flexible Learner,2064,16826
36.36,11,36.36,13,4,0,0,Flexible Learner,2064,16826
17.65,17,35.89,14,3,0,0,Flexible Learner,2064,16826
0.0,9,19.29,15,0,0,1,Flexible Learner,2064,16826
50.0,4,67.5,16,2,0,0,Flexible Learner,2064,16826
36.84,19,38.51,17,7,0,0,Flexible Learner,2064,16826
73.33,15,73.33,4,11,1,0,Weekend Learner,2065,16827
75.0,4,92.86,5,3,0,0,Weekend Learner,2065,16827
60.0,5,60.0,7,3,0,0,Weekend Learner,2065,16827
60.0,10,60.0,9,6,0,0,Weekend Learner,2065,16827
36.36,11,41.67,11,4,0,0,Weekend Learner,2065,16827
28.57,7,62.86,12,2,0,1,Weekend Learner,2065,16827
50.0,20,74.23,14,10,0,0,Weekend Learner,2065,16827
58.33,12,58.33,15,7,0,0,Weekend Learner,2065,16827
66.67,6,66.67,16,4,1,0,Weekend Learner,2065,16827
27.27,33,35.74,17,9,0,1,Weekend Learner,2065,16827
16.67,6,16.67,1,1,0,1,Fresh Starter,2066,16828
16.67,6,16.67,2,1,0,0,Fresh Starter,2066,16828
28.57,7,28.57,3,2,0,0,Fresh Starter,2066,16828
28.57,14,28.57,10,4,0,0,Fresh Starter,2066,16828
10.0,10,15.62,14,1,0,0,Fresh Starter,2066,16828
33.33,6,33.33,17,2,0,0,Fresh Starter,2066,16828
33.33,6,33.33,1,2,0,0,Flexible Learner,2067,16829
20.0,15,27.5,2,3,0,1,Flexible Learner,2067,16829
5.71,35,13.02,3,2,0,1,Flexible Learner,2067,16829
33.33,9,35.0,5,3,0,1,Flexible Learner,2067,16829
18.18,11,37.37,6,2,0,0,Flexible Learner,2067,16829
35.29,17,45.42,7,6,0,0,Flexible Learner,2067,16829
64.29,14,79.66,8,9,1,0,Flexible Learner,2067,16829
40.0,5,40.0,9,2,0,0,Flexible Learner,2067,16829
50.0,8,50.0,10,4,0,0,Flexible Learner,2067,16829
35.71,14,35.71,11,5,0,0,Flexible Learner,2067,16829
66.67,9,80.0,12,6,0,0,Flexible Learner,2067,16829
30.77,13,49.47,13,4,1,0,Flexible Learner,2067,16829
64.71,17,72.12,14,11,1,0,Flexible Learner,2067,16829
13.33,15,21.05,16,2,0,1,Flexible Learner,2067,16829
22.22,18,31.11,17,4,0,0,Flexible Learner,2067,16829
65.22,23,77.78,1,15,0,0,Consistent Climber,2068,16830
42.86,7,64.29,2,3,0,0,Consistent Climber,2068,16830
71.43,21,88.28,3,15,1,0,Consistent Climber,2068,16830
47.06,17,72.58,4,8,0,0,Consistent Climber,2068,16830
40.91,22,66.9,5,9,0,0,Consistent Climber,2068,16830
33.33,3,65.0,6,1,0,0,Consistent Climber,2068,16830
50.0,16,79.72,8,8,1,0,Consistent Climber,2068,16830
48.15,27,56.47,9,13,0,1,Consistent Climber,2068,16830
56.25,16,55.0,10,9,0,0,Consistent Climber,2068,16830
46.67,30,59.23,12,14,0,1,Consistent Climber,2068,16830
77.78,18,91.96,13,14,0,0,Consistent Climber,2068,16830
21.74,69,53.68,14,15,0,1,Consistent Climber,2068,16830
40.0,35,71.47,15,14,0,0,Consistent Climber,2068,16830
75.0,8,90.0,16,6,0,0,Consistent Climber,2068,16830
0.0,4,14.44,1,0,0,0,Fresh Starter,2069,16831
50.0,2,60.0,2,1,0,0,Fresh Starter,2069,16831
8.0,25,12.67,3,2,0,1,Fresh Starter,2069,16831
25.0,16,25.0,4,4,0,0,Fresh Starter,2069,16831
22.22,9,28.57,5,2,0,0,Fresh Starter,2069,16831
28.57,7,35.0,6,2,0,0,Fresh Starter,2069,16831
0.0,16,0.0,7,0,0,1,Fresh Starter,2069,16831
0.0,4,22.22,8,0,0,0,Fresh Starter,2069,16831
20.0,5,20.0,9,1,1,0,Fresh Starter,2069,16831
0.0,9,0.0,10,0,0,1,Fresh Starter,2069,16831
11.11,9,18.0,14,1,0,0,Fresh Starter,2069,16831
21.43,14,21.43,16,3,0,0,Fresh Starter,2069,16831
69.39,49,79.64,1,34,0,0,Consistent Climber,2070,16832
48.0,25,57.3,2,12,0,1,Consistent Climber,2070,16832
52.38,21,84.06,3,11,0,0,Consistent Climber,2070,16832
100.0,6,100.0,4,6,0,0,Consistent Climber,2070,16832
66.67,12,76.67,5,8,0,0,Consistent Climber,2070,16832
24.07,54,44.26,6,13,0,1,Consistent Climber,2070,16832
64.71,17,75.0,7,11,1,0,Consistent Climber,2070,16832
87.5,16,94.12,8,14,1,0,Consistent Climber,2070,16832
60.0,5,60.0,9,3,0,0,Consistent Climber,2070,16832
43.48,23,51.3,11,10,0,1,Consistent Climber,2070,16832
68.42,19,85.42,12,13,0,0,Consistent Climber,2070,16832
43.48,23,75.41,13,10,0,0,Consistent Climber,2070,16832
50.0,20,71.25,15,10,0,0,Consistent Climber,2070,16832
44.74,38,47.5,16,17,0,1,Consistent Climber,2070,16832
44.44,36,78.69,17,16,0,0,Consistent Climber,2070,16832
0.0,4,12.5,2,0,1,0,Fresh Starter,2071,16833
35.71,14,35.71,3,5,0,0,Fresh Starter,2071,16833
12.5,16,29.63,4,2,0,1,Fresh Starter,2071,16833
0.0,13,14.35,6,0,0,0,Fresh Starter,2071,16833
0.0,20,13.48,8,0,0,1,Fresh Starter,2071,16833
16.67,6,16.67,10,1,0,0,Fresh Starter,2071,16833
20.0,5,34.52,12,1,0,0,Fresh Starter,2071,16833
0.0,6,28.42,13,0,0,0,Fresh Starter,2071,16833
25.0,4,36.11,15,1,0,0,Fresh Starter,2071,16833
25.0,4,40.0,16,1,0,0,Fresh Starter,2071,16833
100.0,4,100.0,3,4,0,0,Fresh Starter,2072,16834
20.0,10,39.76,7,2,0,1,Fresh Starter,2072,16834
50.0,6,50.0,8,3,0,0,Fresh Starter,2072,16834
0.0,5,0.0,9,0,0,1,Fresh Starter,2072,16834
30.0,10,43.61,10,3,0,0,Fresh Starter,2072,16834
25.0,4,25.0,16,1,0,0,Fresh Starter,2072,16834
20.0,5,20.0,17,1,0,0,Fresh Starter,2072,16834
73.91,23,73.91,1,17,0,0,Flexible Learner,2073,16835
52.17,23,55.77,2,12,0,1,Flexible Learner,2073,16835
81.25,16,81.25,3,13,1,0,Flexible Learner,2073,16835
71.43,7,71.43,4,5,0,1,Flexible Learner,2073,16835
37.5,8,37.5,5,3,0,0,Flexible Learner,2073,16835
26.67,15,29.55,6,4,0,1,Flexible Learner,2073,16835
53.85,13,53.85,7,7,0,0,Flexible Learner,2073,16835
60.0,5,60.0,8,3,0,0,Flexible Learner,2073,16835
57.14,7,64.44,9,4,0,0,Flexible Learner,2073,16835
64.29,14,64.29,10,9,0,0,Flexible Learner,2073,16835
55.56,18,55.56,11,10,0,1,Flexible Learner,2073,16835
80.0,5,80.0,12,4,0,0,Flexible Learner,2073,16835
60.0,15,79.29,13,9,0,0,Flexible Learner,2073,16835
55.0,20,67.42,14,11,0,0,Flexible Learner,2073,16835
25.0,8,61.67,15,2,0,0,Flexible Learner,2073,16835
73.33,15,73.33,16,11,1,0,Flexible Learner,2073,16835
40.0,5,40.0,17,2,0,0,Flexible Learner,2073,16835
66.67,24,75.42,1,16,0,0,Consistent Climber,2074,16836
100.0,6,100.0,2,6,0,0,Consistent Climber,2074,16836
62.5,24,75.19,3,15,0,0,Consistent Climber,2074,16836
58.33,12,58.33,4,7,1,0,Consistent Climber,2074,16836
76.19,21,76.19,7,16,0,0,Consistent Climber,2074,16836
87.5,16,90.48,8,14,1,0,Consistent Climber,2074,16836
37.93,29,37.93,9,11,0,1,Consistent Climber,2074,16836
55.56,18,55.56,10,10,0,1,Consistent Climber,2074,16836
58.33,36,65.23,11,21,0,1,Consistent Climber,2074,16836
80.0,5,80.0,12,4,0,0,Consistent Climber,2074,16836
87.5,8,87.5,14,7,0,0,Consistent Climber,2074,16836
38.1,63,52.07,15,24,0,1,Consistent Climber,2074,16836
65.38,26,73.67,16,17,0,0,Consistent Climber,2074,16836
52.63,38,70.0,17,20,0,1,Consistent Climber,2074,16836
0.0,4,46.25,1,0,0,0,Consistent Climber,2075,16837
13.33,15,20.0,2,2,0,1,Consistent Climber,2075,16837
71.43,7,71.43,3,5,1,0,Consistent Climber,2075,16837
50.0,8,50.0,4,4,0,0,Consistent Climber,2075,16837
75.0,12,75.0,5,9,1,0,Consistent Climber,2075,16837
70.0,10,70.0,6,7,0,0,Consistent Climber,2075,16837
72.22,18,72.22,7,13,1,0,Consistent Climber,2075,16837
31.25,32,29.41,8,10,0,1,Consistent Climber,2075,16837
53.33,15,53.33,9,8,0,0,Consistent Climber,2075,16837
55.56,9,55.56,10,5,0,0,Consistent Climber,2075,16837
23.81,21,23.81,11,5,0,1,Consistent Climber,2075,16837
53.85,13,66.67,12,7,0,0,Consistent Climber,2075,16837
51.72,29,64.29,13,15,0,0,Consistent Climber,2075,16837
42.86,14,60.4,14,6,0,0,Consistent Climber,2075,16837
62.5,24,62.5,16,15,0,0,Consistent Climber,2075,16837
42.31,26,65.97,17,11,0,0,Consistent Climber,2075,16837
33.33,6,33.33,1,2,0,0,Flexible Learner,2076,16838
42.86,7,55.36,2,3,1,0,Flexible Learner,2076,16838
21.74,23,30.71,3,5,0,1,Flexible Learner,2076,16838
33.33,3,25.0,5,1,0,0,Flexible Learner,2076,16838
22.22,27,51.63,6,6,1,0,Flexible Learner,2076,16838
33.33,24,51.18,7,8,1,0,Flexible Learner,2076,16838
20.0,10,35.74,8,2,0,0,Flexible Learner,2076,16838
41.18,17,46.83,9,7,0,0,Flexible Learner,2076,16838
30.77,13,49.23,10,4,0,0,Flexible Learner,2076,16838
50.0,2,50.0,11,1,0,0,Flexible Learner,2076,16838
27.27,11,44.44,12,3,0,0,Flexible Learner,2076,16838
32.14,28,41.32,13,9,0,1,Flexible Learner,2076,16838
25.0,12,33.33,14,3,0,0,Flexible Learner,2076,16838
20.0,35,28.03,15,7,0,0,Flexible Learner,2076,16838
40.0,10,50.0,16,4,0,0,Flexible Learner,2076,16838
25.0,20,32.63,17,5,0,0,Flexible Learner,2076,16838
45.31,64,51.58,1,29,0,1,Consistent Climber,2077,16839
80.0,10,80.88,2,8,0,0,Consistent Climber,2077,16839
71.43,7,71.43,3,5,0,0,Consistent Climber,2077,16839
50.0,14,77.2,4,7,1,0,Consistent Climber,2077,16839
57.14,14,57.14,5,8,1,0,Consistent Climber,2077,16839
37.31,67,49.71,6,25,0,1,Consistent Climber,2077,16839
26.92,26,31.47,7,7,0,1,Consistent Climber,2077,16839
75.0,20,83.7,8,15,1,0,Consistent Climber,2077,16839
60.0,25,67.19,9,15,0,0,Consistent Climber,2077,16839
47.22,36,56.25,10,17,0,1,Consistent Climber,2077,16839
100.0,12,100.0,12,12,0,0,Consistent Climber,2077,16839
37.1,62,42.68,13,23,0,1,Consistent Climber,2077,16839
61.11,18,64.86,14,11,0,0,Consistent Climber,2077,16839
50.0,6,50.0,15,3,0,0,Consistent Climber,2077,16839
87.5,8,90.0,16,7,0,0,Consistent Climber,2077,16839
59.38,32,75.42,17,19,0,0,Consistent Climber,2077,16839
100.0,6,100.0,1,6,1,0,Consistent Climber,2078,16840
66.67,3,66.67,2,2,0,0,Consistent Climber,2078,16840
88.89,9,95.45,3,8,1,0,Consistent Climber,2078,16840
47.22,36,56.35,4,17,0,1,Consistent Climber,2078,16840
75.0,8,75.0,5,6,0,0,Consistent Climber,2078,16840
46.67,15,76.67,6,7,0,0,Consistent Climber,2078,16840
100.0,1,100.0,7,1,0,0,Consistent Climber,2078,16840
81.25,16,92.22,8,13,0,0,Consistent Climber,2078,16840
40.62,32,54.61,9,13,0,1,Consistent Climber,2078,16840
54.55,22,54.55,10,12,0,0,Consistent Climber,2078,16840
52.63,19,62.61,11,10,0,1,Consistent Climber,2078,16840
71.43,14,87.59,12,10,0,0,Consistent Climber,2078,16840
68.75,16,70.45,13,11,0,1,Consistent Climber,2078,16840
50.85,59,79.43,14,30,0,0,Consistent Climber,2078,16840
50.0,2,86.67,15,1,1,0,Consistent Climber,2078,16840
81.25,16,81.25,16,13,1,0,Consistent Climber,2078,16840
66.67,6,66.67,17,4,0,0,Consistent Climber,2078,16840
75.0,12,75.0,1,9,0,0,Deep Focus Learner,2079,16841
75.0,12,75.0,2,9,0,1,Deep Focus Learner,2079,16841
57.14,14,57.14,3,8,0,0,Deep Focus Learner,2079,16841
0.0,2,45.71,5,0,0,0,Deep Focus Learner,2079,16841
50.0,4,77.78,6,2,1,0,Deep Focus Learner,2079,16841
66.67,12,66.67,7,8,0,0,Deep Focus Learner,2079,16841
33.33,30,39.39,8,10,0,1,Deep Focus Learner,2079,16841
50.0,4,50.0,9,2,0,0,Deep Focus Learner,2079,16841
100.0,4,100.0,10,4,0,0,Deep Focus Learner,2079,16841
70.0,10,70.59,12,7,0,0,Deep Focus Learner,2079,16841
64.29,14,79.17,13,9,0,0,Deep Focus Learner,2079,16841
57.14,7,57.14,14,4,0,0,Deep Focus Learner,2079,16841
50.0,12,53.85,15,6,0,0,Deep Focus Learner,2079,16841
41.67,24,41.67,16,10,0,1,Deep Focus Learner,2079,16841
50.0,4,50.0,17,2,0,0,Deep Focus Learner,2079,16841
6.06,33,9.58,1,2,0,1,Fresh Starter,2080,16842
33.33,3,33.33,2,1,0,0,Fresh Starter,2080,16842
14.29,7,14.29,3,1,0,1,Fresh Starter,2080,16842
0.0,10,18.0,4,0,0,1,Fresh Starter,2080,16842
12.5,8,12.5,5,1,0,0,Fresh Starter,2080,16842
0.0,15,18.89,7,0,0,1,Fresh Starter,2080,16842
0.0,5,0.0,9,0,1,0,Fresh Starter,2080,16842
16.67,6,16.67,10,1,0,0,Fresh Starter,2080,16842
50.0,2,62.5,11,1,0,0,Fresh Starter,2080,16842
0.0,4,20.0,12,0,0,0,Fresh Starter,2080,16842
0.0,16,11.43,13,0,0,1,Fresh Starter,2080,16842
50.0,4,50.0,14,2,0,0,Fresh Starter,2080,16842
25.0,4,25.0,16,1,0,0,Fresh Starter,2080,16842
40.0,5,40.0,1,2,0,0,Consistent Climber,2081,16843
30.0,10,35.0,2,3,0,0,Consistent Climber,2081,16843
57.14,21,69.23,3,12,0,0,Consistent Climber,2081,16843
55.81,43,55.81,4,24,0,0,Consistent Climber,2081,16843
47.83,23,52.0,5,11,0,0,Consistent Climber,2081,16843
53.33,15,70.0,6,8,0,0,Consistent Climber,2081,16843
39.39,33,40.97,7,13,0,0,Consistent Climber,2081,16843
64.29,14,70.59,8,9,0,0,Consistent Climber,2081,16843
25.0,56,26.44,9,14,0,1,Consistent Climber,2081,16843
35.71,14,55.0,10,5,0,0,Consistent Climber,2081,16843
47.22,36,47.45,11,17,0,1,Consistent Climber,2081,16843
25.0,4,25.0,12,1,1,0,Consistent Climber,2081,16843
67.74,31,77.96,13,21,0,0,Consistent Climber,2081,16843
50.0,12,65.24,14,6,1,0,Consistent Climber,2081,16843
0.0,5,20.0,15,0,0,0,Consistent Climber,2081,16843
60.0,10,62.5,16,6,1,0,Consistent Climber,2081,16843
68.75,16,68.75,17,11,0,0,Consistent Climber,2081,16843
50.0,6,50.0,1,3,0,0,Weekend Learner,2082,16844
30.0,10,48.12,3,3,0,0,Weekend Learner,2082,16844
25.0,8,25.0,4,2,0,0,Weekend Learner,2082,16844
12.0,25,14.35,6,3,0,1,Weekend Learner,2082,16844
55.56,18,65.0,7,10,1,0,Weekend Learner,2082,16844
50.0,10,50.0,8,5,0,0,Weekend Learner,2082,16844
37.5,8,48.0,9,3,0,0,Weekend Learner,2082,16844
33.33,3,63.33,10,1,1,0,Weekend Learner,2082,16844
30.0,30,38.11,11,9,0,1,Weekend Learner,2082,16844
42.86,14,48.04,12,6,0,0,Weekend Learner,2082,16844
38.71,31,38.71,13,12,0,0,Weekend Learner,2082,16844
7.69,26,17.77,15,2,0,1,Weekend Learner,2082,16844
61.54,13,63.33,16,8,0,0,Weekend Learner,2082,16844
5.0,20,30.74,17,1,0,1,Weekend Learner,2082,16844
50.0,6,50.0,1,3,1,0,Flexible Learner,2083,16845
50.0,34,59.13,2,17,0,1,Flexible Learner,2083,16845
66.67,6,66.88,3,4,0,0,Flexible Learner,2083,16845
24.66,73,44.93,4,18,0,1,Flexible Learner,2083,16845
65.0,20,65.0,5,13,0,0,Flexible Learner,2083,16845
50.0,16,64.46,6,8,0,0,Flexible Learner,2083,16845
25.0,12,25.0,7,3,0,0,Flexible Learner,2083,16845
42.22,45,49.19,8,19,0,1,Flexible Learner,2083,16845
42.86,7,81.43,9,3,1,0,Flexible Learner,2083,16845
52.38,21,70.0,10,11,0,0,Flexible Learner,2083,16845
100.0,5,100.0,12,5,0,0,Flexible Learner,2083,16845
84.62,26,88.33,13,22,1,0,Flexible Learner,2083,16845
44.44,18,60.89,14,8,0,1,Flexible Learner,2083,16845
100.0,4,100.0,15,4,0,0,Flexible Learner,2083,16845
42.86,7,42.86,16,3,0,0,Flexible Learner,2083,16845
41.67,12,41.67,17,5,0,1,Flexible Learner,2083,16845
16.67,6,16.67,1,1,0,1,Flexible Learner,2084,16846
66.67,6,66.67,2,4,0,0,Flexible Learner,2084,16846
33.33,9,60.83,3,3,0,0,Flexible Learner,2084,16846
83.33,6,83.33,4,5,0,0,Flexible Learner,2084,16846
50.0,4,50.0,6,2,0,0,Flexible Learner,2084,16846
42.11,19,50.91,7,8,0,0,Flexible Learner,2084,16846
18.42,38,32.14,8,7,0,1,Flexible Learner,2084,16846
42.86,7,44.23,9,3,0,0,Flexible Learner,2084,16846
33.33,9,58.25,10,3,0,0,Flexible Learner,2084,16846
11.11,9,11.11,11,1,0,1,Flexible Learner,2084,16846
50.0,4,73.57,12,2,1,0,Flexible Learner,2084,16846
47.62,21,59.11,14,10,0,0,Flexible Learner,2084,16846
32.35,34,33.21,15,11,0,0,Flexible Learner,2084,16846
0.0,15,7.5,17,0,0,1,Flexible Learner,2084,16846
50.0,8,71.11,2,4,0,0,Deep Focus Learner,2085,16847
62.5,24,74.67,3,15,1,0,Deep Focus Learner,2085,16847
28.57,7,28.57,4,2,0,0,Deep Focus Learner,2085,16847
26.32,19,26.36,6,5,0,1,Deep Focus Learner,2085,16847
50.0,4,50.0,7,2,0,0,Deep Focus Learner,2085,16847
16.67,12,60.48,8,2,1,0,Deep Focus Learner,2085,16847
60.0,5,60.0,9,3,0,0,Deep Focus Learner,2085,16847
60.0,10,69.29,10,6,0,0,Deep Focus Learner,2085,16847
42.86,14,52.94,11,6,0,0,Deep Focus Learner,2085,16847
66.67,9,80.0,12,6,0,0,Deep Focus Learner,2085,16847
46.67,15,73.37,13,7,0,0,Deep Focus Learner,2085,16847
80.0,5,80.0,14,4,0,0,Deep Focus Learner,2085,16847
0.0,1,40.0,15,0,0,0,Deep Focus Learner,2085,16847
47.83,23,47.41,16,11,0,1,Deep Focus Learner,2085,16847
27.78,18,56.25,17,5,0,0,Deep Focus Learner,2085,16847
66.67,12,66.67,1,8,0,0,Deep Focus Learner,2086,16848
0.0,1,25.0,2,0,0,0,Deep Focus Learner,2086,16848
83.33,12,83.33,3,10,1,0,Deep Focus Learner,2086,16848
66.67,6,80.91,5,4,0,0,Deep Focus Learner,2086,16848
33.33,3,40.0,6,1,0,0,Deep Focus Learner,2086,16848
50.0,6,50.0,8,3,0,0,Deep Focus Learner,2086,16848
60.0,5,60.0,9,3,1,0,Deep Focus Learner,2086,16848
0.0,2,58.0,10,0,0,0,Deep Focus Learner,2086,16848
50.0,10,54.55,11,5,0,1,Deep Focus Learner,2086,16848
60.0,5,60.0,12,3,0,0,Deep Focus Learner,2086,16848
55.56,9,55.56,13,5,0,0,Deep Focus Learner,2086,16848
18.18,11,29.09,14,2,0,1,Deep Focus Learner,2086,16848
46.15,13,60.0,15,6,0,0,Deep Focus Learner,2086,16848
54.17,24,54.17,16,13,0,1,Deep Focus Learner,2086,16848
33.33,6,33.33,17,2,0,0,Deep Focus Learner,2086,16848
60.0,10,60.0,1,6,0,0,Weekend Learner,2087,16849
60.0,5,82.5,2,3,0,0,Weekend Learner,2087,16849
88.89,27,88.89,3,24,1,0,Weekend Learner,2087,16849
83.33,6,83.33,4,5,1,0,Weekend Learner,2087,16849
42.86,28,51.63,5,12,0,1,Weekend Learner,2087,16849
75.0,4,75.0,6,3,0,0,Weekend Learner,2087,16849
48.48,33,71.38,7,16,0,0,Weekend Learner,2087,16849
63.16,19,76.25,9,12,0,0,Weekend Learner,2087,16849
75.0,8,75.0,10,6,0,0,Weekend Learner,2087,16849
37.93,29,40.91,11,11,0,1,Weekend Learner,2087,16849
83.33,6,92.86,12,5,0,0,Weekend Learner,2087,16849
36.96,46,40.55,13,17,0,1,Weekend Learner,2087,16849
37.5,16,37.5,14,6,0,1,Weekend Learner,2087,16849
81.82,11,89.33,15,9,0,0,Weekend Learner,2087,16849
66.67,12,87.41,17,8,1,0,Weekend Learner,2087,16849
16.67,6,13.46,9,1,0,1,Fresh Starter,2088,16850
37.5,8,41.32,10,3,0,1,Fresh Starter,2088,16850
75.0,4,75.0,14,3,0,0,Fresh Starter,2088,16850
25.0,4,36.11,15,1,0,1,Fresh Starter,2088,16850
0.0,15,7.42,17,0,0,1,Fresh Starter,2088,16850
60.0,10,60.0,1,6,1,0,Flexible Learner,2089,16851
55.56,9,55.56,2,5,0,0,Flexible Learner,2089,16851
66.67,12,66.67,3,8,0,0,Flexible Learner,2089,16851
37.04,54,46.32,5,20,0,1,Flexible Learner,2089,16851
41.18,17,42.62,6,7,0,1,Flexible Learner,2089,16851
50.0,12,50.0,8,6,0,0,Flexible Learner,2089,16851
60.0,15,64.75,9,9,0,0,Flexible Learner,2089,16851
72.22,18,72.22,11,13,0,0,Flexible Learner,2089,16851
87.5,8,87.5,13,7,0,0,Flexible Learner,2089,16851
38.89,18,38.89,14,7,0,0,Flexible Learner,2089,16851
31.25,32,40.47,15,10,0,1,Flexible Learner,2089,16851
100.0,2,100.0,16,2,1,0,Flexible Learner,2089,16851
95.83,24,95.83,1,23,0,0,High Achiever,2090,16852
77.78,9,85.0,2,7,0,0,High Achiever,2090,16852
90.0,10,90.91,3,9,0,0,High Achiever,2090,16852
79.17,24,79.17,4,19,0,0,High Achiever,2090,16852
83.33,18,83.33,5,15,0,0,High Achiever,2090,16852
62.5,8,76.67,6,5,0,0,High Achiever,2090,16852
95.0,20,95.0,7,19,0,0,High Achiever,2090,16852
50.0,2,92.5,8,1,0,0,High Achiever,2090,16852
88.89,9,91.67,9,8,0,0,High Achiever,2090,16852
88.24,17,95.38,10,15,0,0,High Achiever,2090,16852
77.55,49,79.63,11,38,0,0,High Achiever,2090,16852
80.0,5,80.0,12,4,0,0,High Achiever,2090,16852
68.33,60,68.33,14,41,0,1,High Achiever,2090,16852
62.5,8,88.89,15,5,1,0,High Achiever,2090,16852
79.17,24,82.14,16,19,0,1,High Achiever,2090,16852
41.3,46,69.64,17,19,0,1,High Achiever,2090,16852
25.0,12,42.94,1,3,0,0,Fresh Starter,2091,16853
66.67,3,66.67,2,2,0,0,Fresh Starter,2091,16853
7.69,13,7.69,3,1,0,1,Fresh Starter,2091,16853
0.0,4,0.0,4,0,0,1,Fresh Starter,2091,16853
12.5,8,12.5,5,1,0,0,Fresh Starter,2091,16853
40.0,5,40.0,6,2,0,0,Fresh Starter,2091,16853
83.33,6,83.33,8,5,0,0,Fresh Starter,2091,16853
33.33,18,33.33,11,6,0,0,Fresh Starter,2091,16853
20.0,5,20.0,12,1,1,0,Fresh Starter,2091,16853
50.0,4,50.0,13,2,0,0,Fresh Starter,2091,16853
10.53,19,15.91,15,2,0,1,Fresh Starter,2091,16853
50.0,20,60.0,1,10,0,0,Weekend Learner,2092,16854
33.33,3,33.33,2,1,1,0,Weekend Learner,2092,16854
75.0,32,75.0,3,24,0,0,Weekend Learner,2092,16854
29.41,17,49.57,6,5,0,0,Weekend Learner,2092,16854
50.0,4,50.0,7,2,0,1,Weekend Learner,2092,16854
50.0,22,54.31,8,11,0,0,Weekend Learner,2092,16854
52.0,25,52.0,10,13,0,0,Weekend Learner,2092,16854
100.0,5,100.0,11,5,1,0,Weekend Learner,2092,16854
20.0,5,20.0,12,1,0,0,Weekend Learner,2092,16854
50.0,8,50.0,13,4,0,0,Weekend Learner,2092,16854
75.0,4,75.0,14,3,0,0,Weekend Learner,2092,16854
50.0,14,50.71,15,7,0,0,Weekend Learner,2092,16854
52.94,17,58.95,16,9,0,0,Weekend Learner,2092,16854
33.33,6,33.33,17,2,0,0,Weekend Learner,2092,16854
21.62,37,39.12,1,8,0,1,Consistent Climber,2093,16855
41.67,12,63.64,2,5,0,0,Consistent Climber,2093,16855
43.9,41,57.35,3,18,0,0,Consistent Climber,2093,16855
20.0,10,40.24,4,2,0,0,Consistent Climber,2093,16855
40.0,5,58.08,5,2,0,0,Consistent Climber,2093,16855
18.75,16,29.63,6,3,0,1,Consistent Climber,2093,16855
0.0,4,26.5,7,0,0,0,Consistent Climber,2093,16855
26.67,30,33.8,8,8,0,1,Consistent Climber,2093,16855
44.44,18,61.55,9,8,0,0,Consistent Climber,2093,16855
62.5,16,91.11,10,10,1,0,Consistent Climber,2093,16855
100.0,6,100.0,11,6,0,0,Consistent Climber,2093,16855
25.0,4,25.0,12,1,0,0,Consistent Climber,2093,16855
48.0,25,65.23,13,12,0,0,Consistent Climber,2093,16855
42.86,14,45.38,14,6,0,1,Consistent Climber,2093,16855
33.33,12,33.33,15,4,1,0,Consistent Climber,2093,16855
25.0,16,35.75,16,4,0,1,Consistent Climber,2093,16855
81.82,11,93.67,2,9,0,0,Flexible Learner,2094,16856
13.04,23,40.88,4,3,0,1,Flexible Learner,2094,16856
58.33,12,80.67,5,7,0,0,Flexible Learner,2094,16856
75.0,4,75.0,6,3,0,0,Flexible Learner,2094,16856
