active_day_ratio,active_days,active_days_last_7_days,avg_session_minutes,avg_time_per_question,evening_session_ratio,max_streak,pattern_label,persona,questions_per_session,recent_active_day_ratio,session_growth_ratio,sessions_last_7_days,sessions_previous_7_days,study_minutes_last_7_days,study_minutes_previous_7_days,synthetic_student_index,total_questions,total_sessions,total_study_minutes,user_id,weekend_session_ratio
0.8529,29,2,10.92,95.82,1.0,2,Deep Focus Learner,Deep Focus Learner,5.62,1.0,0.0,2,2,16.15,13.12,2654,191,34,371.23,17416,0.2941
0.8125,26,1,10.35,101.44,1.0,3,Deep Focus Learner,Deep Focus Learner,5.03,1.0,-0.5,1,2,20.97,15.6,2655,161,32,331.13,17417,0.3438
1.0,12,0,15.8,127.76,0.75,1,Fresh Starter,Fresh Starter,6.67,0,-1.0,0,1,0.0,11.23,2656,80,12,189.55,17418,0.0
0.875,35,4,13.78,138.25,0.775,4,Flexible Learner,Flexible Learner,5.08,1.0,3.0,4,1,29.42,7.82,2657,203,40,551.32,17419,0.275
0.5238,22,2,16.07,168.55,0.2381,2,Weekend Learner,Weekend Learner,5.05,0.6667,-0.25,3,4,68.52,48.57,2658,212,42,675.02,17420,1.0
0.6111,22,2,12.64,137.9,0.1389,2,Weekend Learner,Weekend Learner,4.75,1.0,-0.3333,2,3,14.12,25.17,2659,171,36,454.98,17421,0.9722
0.6296,17,2,17.23,157.93,0.1481,2,Weekend Learner,Weekend Learner,5.85,1.0,-0.3333,2,3,16.22,30.47,2660,158,27,465.25,17422,1.0
0.7895,30,4,15.59,154.98,1.0,3,Deep Focus Learner,Deep Focus Learner,5.32,0.6667,2.0,6,2,104.92,14.2,2661,202,38,592.47,17423,0.2105
0.8056,29,2,13.71,129.21,1.0,3,Deep Focus Learner,Deep Focus Learner,5.42,0.6667,0.5,3,2,22.02,33.27,2662,195,36,493.68,17424,0.3889
0.4889,22,2,10.26,97.48,0.2667,2,Weekend Learner,Weekend Learner,5.09,1.0,0.0,2,2,17.98,24.22,2663,229,45,461.55,17425,1.0
0.6949,41,3,14.39,151.6,1.0,3,High Achiever,High Achiever,4.98,0.75,-0.2,4,5,34.12,74.62,2664,294,59,848.82,17426,0.1017
0.6104,47,2,13.48,136.23,1.0,5,Consistent Climber,Consistent Climber,5.16,0.5,-0.5,4,8,39.22,83.93,2665,397,77,1038.22,17427,0.0
0.5714,16,0,11.73,111.87,0.1786,2,Weekend Learner,Weekend Learner,5.32,0,0,0,0,0.0,0.0,2666,149,28,328.35,17428,0.9643
0.7556,34,2,12.04,108.05,1.0,4,Consistent Climber,Consistent Climber,5.64,1.0,1.0,2,1,21.35,6.75,2667,254,45,541.82,17429,0.0
0.575,46,2,12.33,128.22,1.0,5,Consistent Climber,Consistent Climber,4.91,0.5,-0.3333,4,6,44.07,94.68,2668,393,80,986.15,17430,0.0
0.6429,18,1,13.39,126.53,0.1786,2,Weekend Learner,Weekend Learner,5.39,1.0,-0.6667,1,3,9.07,27.1,2669,151,28,375.03,17431,0.9643
0.7778,21,2,14.68,134.26,0.2593,3,Weekend Learner,Weekend Learner,5.81,0.6667,-0.25,3,4,24.03,97.87,2670,157,27,396.27,17432,0.9259
0.6267,47,4,10.61,96.88,1.0,5,Consistent Climber,Consistent Climber,5.4,0.5,1.0,8,4,80.02,46.3,2671,405,75,795.62,17433,0.0
1.0,19,0,15.57,147.74,1.0,3,Deep Focus Learner,Deep Focus Learner,5.47,0,-1.0,0,2,0.0,51.88,2672,104,19,295.88,17434,0.2632
0.6579,50,5,14.13,148.06,1.0,5,Consistent Climber,Consistent Climber,4.97,0.8333,1.0,6,3,160.62,26.83,2673,378,76,1073.7,17435,0.0
0.7778,21,1,9.45,92.84,1.0,3,Deep Focus Learner,Deep Focus Learner,4.89,1.0,0.0,1,1,4.15,5.25,2674,132,27,255.05,17436,0.1481
0.7333,33,0,11.83,110.18,0.6,4,Flexible Learner,Flexible Learner,5.56,0,-1.0,0,3,0.0,26.47,2675,250,45,532.52,17437,0.3333
0.6087,42,3,15.16,139.57,1.0,5,Consistent Climber,Consistent Climber,5.65,0.6,0.6667,5,3,70.65,72.65,2676,390,69,1046.2,17438,0.0
0.6338,45,4,16.57,154.34,1.0,5,High Achiever,High Achiever,5.7,0.5,0.6,8,5,144.05,91.92,2677,405,71,1176.18,17439,0.169
0.6308,41,2,14.0,144.42,1.0,5,Consistent Climber,Consistent Climber,5.05,1.0,-0.6,2,5,18.95,81.3,2678,328,65,910.25,17440,0.0
0.6615,43,4,14.2,172.8,1.0,5,Consistent Climber,Consistent Climber,4.26,0.6667,5.0,6,1,42.13,5.93,2679,277,65,922.95,17441,0.0
0.6269,42,2,9.54,84.45,1.0,5,Consistent Climber,Consistent Climber,5.54,0.6667,-0.5714,3,7,31.63,73.95,2680,371,67,638.85,17442,0.0
0.5758,19,2,10.08,93.32,0.2727,2,Weekend Learner,Weekend Learner,5.3,0.6667,-0.4,3,5,22.73,46.65,2681,175,33,332.73,17443,1.0
0.7547,40,3,9.54,87.95,1.0,5,Consistent Climber,Consistent Climber,5.23,0.4286,6.0,7,1,58.57,5.05,2682,277,53,505.42,17444,0.0
0.68,34,3,12.73,122.31,1.0,3,Consistent Climber,Consistent Climber,5.3,1.0,-0.25,3,4,52.0,25.88,2683,265,50,636.58,17445,0.0
0.9474,18,1,13.82,121.29,1.0,2,Deep Focus Learner,Deep Focus Learner,5.84,1.0,0.0,1,1,7.98,10.68,2684,111,19,262.58,17446,0.2632
1.0,17,0,12.65,121.03,0.5294,4,Fresh Starter,Fresh Starter,5.35,0,0,0,0,0.0,0.0,2685,91,17,214.98,17447,0.1765
0.7571,53,3,13.48,131.59,1.0,5,Consistent Climber,Consistent Climber,5.27,1.0,-0.5,3,6,29.18,48.32,2686,369,70,943.32,17448,0.0
0.8929,25,1,11.1,110.76,0.6786,2,Flexible Learner,Flexible Learner,4.89,1.0,-0.6667,1,3,9.85,27.5,2687,137,28,310.88,17449,0.25
0.7347,36,2,9.09,84.42,1.0,5,Consistent Climber,Consistent Climber,5.06,0.5,1.0,4,2,34.77,29.5,2688,248,49,445.6,17450,0.0
0.7083,34,2,13.25,122.76,1.0,4,Consistent Climber,Consistent Climber,5.62,0.5,3.0,4,1,51.52,9.38,2689,270,48,636.18,17451,0.0
0.6667,34,3,11.92,121.25,1.0,4,Consistent Climber,Consistent Climber,4.94,0.5,1.0,6,3,122.28,50.98,2690,252,51,608.1,17452,0.0
0.8378,31,4,14.83,151.66,1.0,2,Deep Focus Learner,Deep Focus Learner,5.16,1.0,4,4,0,48.3,0.0,2691,191,37,548.53,17453,0.3784
0.8269,43,3,12.23,102.74,1.0,3,Consistent Climber,Consistent Climber,6.02,0.75,-0.3333,4,6,50.9,65.17,2692,313,52,636.18,17454,0.0
0.6026,47,5,18.54,191.37,1.0,5,High Achiever,High Achiever,5.18,0.5,1.0,10,5,187.6,143.13,2693,404,78,1445.83,17455,0.1282
0.7708,37,3,13.85,143.25,0.8125,3,Flexible Learner,Flexible Learner,5.04,0.6,0.6667,5,3,42.13,24.28,2694,242,48,664.65,17456,0.1875
0.6957,32,1,12.63,112.6,1.0,5,Consistent Climber,Consistent Climber,5.78,1.0,-0.5,1,2,5.55,17.75,2695,266,46,580.8,17457,0.0
1.0,9,0,16.22,153.78,0.7778,1,Fresh Starter,Fresh Starter,5.44,0,0,0,0,0.0,0.0,2696,49,9,145.95,17458,0.5556
0.6512,56,6,9.5,83.65,1.0,5,High Achiever,High Achiever,5.45,1.0,6,6,0,81.98,0.0,2697,469,86,816.9,17459,0.1977
0.6081,45,4,10.46,90.43,1.0,4,Consistent Climber,Consistent Climber,5.69,0.4,1.5,10,4,104.05,34.78,2698,421,74,773.7,17460,0.0
0.7,49,5,11.45,112.85,1.0,5,Consistent Climber,Consistent Climber,5.14,0.5,1.0,10,5,128.87,41.55,2699,360,70,801.5,17461,0.0
0.9375,30,2,9.1,81.15,1.0,3,Deep Focus Learner,Deep Focus Learner,5.44,1.0,1.0,2,1,22.05,10.28,2700,174,32,291.08,17462,0.1875
0.5581,24,1,17.41,171.2,0.1628,2,Weekend Learner,Weekend Learner,5.51,1.0,-0.6667,1,3,11.87,62.78,2701,237,43,748.53,17463,0.9767
0.8,36,3,9.65,96.4,0.8889,4,Flexible Learner,Flexible Learner,4.89,0.75,0.3333,4,3,35.02,25.68,2702,220,45,434.08,17464,0.2222
0.7292,35,4,10.58,91.14,0.7292,4,Flexible Learner,Flexible Learner,5.65,0.8,0.6667,5,3,44.6,31.95,2703,271,48,507.78,17465,0.3125
0.8824,30,0,13.1,117.69,1.0,4,Deep Focus Learner,Deep Focus Learner,5.82,0,-1.0,0,2,0.0,49.13,2704,198,34,445.4,17466,0.2647
1.0,17,1,9.58,80.9,0.7059,2,Fresh Starter,Fresh Starter,5.82,1.0,1,1,0,10.33,0.0,2705,99,17,162.82,17467,0.3529
1.0,8,0,13.64,115.19,0.125,2,Fresh Starter,Fresh Starter,6.0,0,0,0,0,0.0,0.0,2706,48,8,109.08,17468,0.375
1.0,22,1,14.05,124.88,0.8182,4,Fresh Starter,Fresh Starter,5.82,1.0,0.0,1,1,11.6,7.83,2707,128,22,309.17,17469,0.3182
0.78,39,4,11.48,104.9,1.0,4,High Achiever,High Achiever,5.48,0.6667,2.0,6,2,54.87,30.75,2708,274,50,574.23,17470,0.04
0.6935,43,4,11.63,103.02,1.0,5,High Achiever,High Achiever,5.69,0.5,0.1429,8,7,70.17,63.12,2709,353,62,720.95,17471,0.0968
1.0,10,1,8.26,109.97,0.6,1,Fresh Starter,Fresh Starter,3.6,1.0,1,1,0,11.72,0.0,2710,36,10,82.6,17472,0.2
0.6081,45,4,11.52,117.1,1.0,4,Consistent Climber,Consistent Climber,4.96,0.4444,0.5,9,6,128.13,67.7,2711,367,74,852.82,17473,0.0
0.8571,24,0,14.61,135.14,1.0,2,Deep Focus Learner,Deep Focus Learner,5.61,0,-1.0,0,4,0.0,50.03,2712,157,28,409.12,17474,0.3214
0.7206,49,4,14.69,151.24,1.0,6,High Achiever,High Achiever,5.12,0.8,-0.1667,5,6,54.88,60.1,2713,348,68,999.03,17475,0.2059
0.75,45,4,10.32,93.24,1.0,5,Consistent Climber,Consistent Climber,5.45,0.5714,0.1667,7,6,52.37,47.82,2714,327,60,619.07,17476,0.0
0.7447,35,5,13.73,134.03,0.7447,3,Flexible Learner,Flexible Learner,5.3,0.7143,6.0,7,1,110.57,8.07,2715,249,47,645.1,17477,0.4043
0.7206,49,2,12.91,126.57,1.0,4,Consistent Climber,Consistent Climber,5.24,1.0,-0.5,2,4,35.27,48.33,2716,356,68,878.15,17478,0.0
0.8235,28,1,9.48,89.62,1.0,4,Deep Focus Learner,Deep Focus Learner,5.0,1.0,-0.6667,1,3,7.27,21.35,2717,170,34,322.27,17479,0.4118
0.5972,43,3,16.32,156.46,1.0,5,Consistent Climber,Consistent Climber,5.5,1.0,-0.25,3,4,37.18,34.47,2718,396,72,1175.15,17480,0.0
0.7593,41,2,16.98,178.61,0.7037,6,Flexible Learner,Flexible Learner,5.09,0.6667,0.5,3,2,105.98,13.82,2719,275,54,916.98,17481,0.2778
0.8788,29,2,13.08,131.41,1.0,4,Deep Focus Learner,Deep Focus Learner,5.09,0.5,0.3333,4,3,36.57,28.22,2720,168,33,431.67,17482,0.2727
0.7241,42,4,14.52,132.75,1.0,5,High Achiever,High Achiever,5.67,0.8,0.6667,5,3,117.78,24.17,2721,329,58,842.07,17483,0.0862
0.7843,40,2,9.91,88.77,0.7843,4,Flexible Learner,Flexible Learner,5.33,1.0,-0.3333,2,3,12.63,22.27,2722,272,51,505.2,17484,0.3137
0.6026,47,4,9.83,93.84,1.0,4,High Achiever,High Achiever,5.09,1.0,-0.3333,4,6,29.78,49.07,2723,397,78,766.55,17485,0.1795
0.7358,39,2,13.93,145.66,1.0,6,High Achiever,High Achiever,5.06,1.0,-0.7143,2,7,18.93,145.77,2724,268,53,738.03,17486,0.1887
0.8222,37,3,14.31,133.0,1.0,4,Consistent Climber,Consistent Climber,5.6,1.0,0.5,3,2,30.38,27.5,2725,252,45,643.8,17487,0.0
0.7077,46,4,12.99,158.07,1.0,5,Consistent Climber,Consistent Climber,4.23,0.8,0.25,5,4,99.85,43.72,2726,275,65,844.45,17488,0.0
0.8667,26,1,20.92,192.83,0.7333,3,Flexible Learner,Flexible Learner,5.83,1.0,-0.6667,1,3,60.32,57.85,2727,175,30,627.57,17489,0.2667
0.8421,32,3,15.36,159.56,0.7368,6,Flexible Learner,Flexible Learner,5.05,0.75,4,4,0,32.9,0.0,2728,192,38,583.77,17490,0.3684
0.8333,20,2,10.56,104.4,0.2083,2,Weekend Learner,Weekend Learner,5.12,1.0,-0.6,2,5,20.58,49.23,2729,123,24,253.33,17491,0.9167
1.0,20,3,11.48,108.03,0.75,2,Fresh Starter,Fresh Starter,5.3,1.0,2.0,3,1,26.72,18.22,2730,106,20,229.58,17492,0.45
0.7885,41,2,15.14,143.73,0.75,4,Flexible Learner,Flexible Learner,5.54,1.0,1.0,2,1,99.58,15.23,2731,288,52,787.17,17493,0.2885
0.7692,40,4,14.65,151.62,1.0,5,High Achiever,High Achiever,5.08,0.8,0.0,5,5,85.12,64.47,2732,264,52,761.87,17494,0.1538
0.6333,38,2,15.64,166.22,1.0,5,Consistent Climber,Consistent Climber,4.95,0.6667,-0.5,3,6,20.18,68.7,2733,297,60,938.37,17495,0.0
0.9259,25,1,16.1,165.48,1.0,2,Deep Focus Learner,Deep Focus Learner,5.19,1.0,-0.75,1,4,5.75,45.78,2734,140,27,434.82,17496,0.2593
0.6087,42,3,10.58,100.53,1.0,5,Consistent Climber,Consistent Climber,5.2,0.6,-0.1667,5,6,39.05,50.3,2735,359,69,730.2,17497,0.0
0.5915,42,4,11.98,121.9,1.0,5,Consistent Climber,Consistent Climber,4.99,0.5714,0.75,7,4,58.55,41.33,2736,354,71,850.43,17498,0.0
0.5946,44,4,11.05,97.28,1.0,5,Consistent Climber,Consistent Climber,5.55,0.8,0.0,5,5,50.48,45.67,2737,411,74,818.03,17499,0.0
0.7091,39,3,15.95,182.67,1.0,5,Consistent Climber,Consistent Climber,4.6,1.0,-0.25,3,4,41.65,140.53,2738,253,55,877.0,17500,0.0
0.8276,24,3,18.78,175.8,1.0,2,Deep Focus Learner,Deep Focus Learner,5.72,1.0,0.0,3,3,34.3,59.63,2739,166,29,544.52,17501,0.2759
0.9048,38,5,16.73,168.96,0.7619,4,Flexible Learner,Flexible Learner,5.24,1.0,1.5,5,2,73.97,20.35,2740,220,42,702.87,17502,0.2619
0.5882,40,2,17.42,190.64,1.0,5,Consistent Climber,Consistent Climber,4.93,0.4,0.0,5,5,44.23,85.22,2741,335,68,1184.57,17503,0.0
0.7273,40,3,11.12,106.68,1.0,3,High Achiever,High Achiever,5.2,1.0,-0.5,3,6,28.98,96.42,2742,286,55,611.42,17504,0.1455
0.6349,40,5,12.25,115.26,1.0,5,Consistent Climber,Consistent Climber,5.48,0.625,0.6,8,5,83.52,52.07,2743,345,63,772.0,17505,0.0
0.931,27,2,14.86,141.39,1.0,3,Deep Focus Learner,Deep Focus Learner,5.52,1.0,-0.3333,2,3,14.17,31.17,2744,160,29,430.9,17506,0.2414
0.8611,31,3,8.76,85.21,0.75,3,Flexible Learner,Flexible Learner,4.94,1.0,-0.25,3,4,21.07,28.15,2745,178,36,315.4,17507,0.1389
0.5942,41,4,16.8,162.86,1.0,3,Consistent Climber,Consistent Climber,5.49,0.6667,0.5,6,4,144.25,44.52,2746,379,69,1159.52,17508,0.0
1.0,22,2,10.78,87.85,0.5,2,Fresh Starter,Fresh Starter,5.91,1.0,1.0,2,1,22.5,8.2,2747,130,22,237.13,17509,0.3182
0.8205,32,3,10.3,94.88,0.6923,4,Flexible Learner,Flexible Learner,5.33,0.75,-0.4286,4,7,57.87,69.37,2748,208,39,401.87,17510,0.2051
0.8889,24,1,9.54,82.53,1.0,4,Deep Focus Learner,Deep Focus Learner,5.44,1.0,1,1,0,9.17,0.0,2749,147,27,257.7,17511,0.2222
0.5733,43,3,10.89,100.6,1.0,5,Consistent Climber,Consistent Climber,5.37,0.4286,0.1667,7,6,52.8,49.13,2750,403,75,816.82,17512,0.0
0.6667,50,3,11.93,133.32,1.0,5,Consistent Climber,Consistent Climber,4.48,1.0,0.0,3,3,75.32,19.38,2751,336,75,894.7,17513,0.0
0.8065,25,1,12.75,111.06,0.8387,4,Flexible Learner,Flexible Learner,5.84,0.5,-0.3333,2,3,18.75,26.72,2752,181,31,395.18,17514,0.2581
0.6667,40,5,11.98,114.68,1.0,4,Consistent Climber,Consistent Climber,5.32,0.625,7.0,8,1,79.63,8.68,2753,319,60,719.02,17515,0.0
0.5733,43,4,14.33,137.6,1.0,5,Consistent Climber,Consistent Climber,5.45,0.4444,2.0,9,3,64.4,70.48,2754,409,75,1074.9,17516,0.0
0.6438,47,4,11.25,101.79,1.0,5,Consistent Climber,Consistent Climber,5.49,1.0,0.0,4,4,30.1,36.02,2755,401,73,821.15,17517,0.0
1.0,16,1,8.98,78.51,0.5,3,Fresh Starter,Fresh Starter,5.12,1.0,1,1,0,10.25,0.0,2756,82,16,143.72,17518,0.375
0.6102,36,2,10.53,107.99,1.0,4,Consistent Climber,Consistent Climber,4.8,0.6667,-0.4,3,5,18.9,50.78,2757,283,59,621.18,17519,0.0
0.8293,34,4,10.21,92.01,0.7561,5,Flexible Learner,Flexible Learner,5.54,1.0,0.0,4,4,34.95,35.18,2758,227,41,418.67,17520,0.2927
0.7037,38,1,11.44,104.19,1.0,5,High Achiever,High Achiever,5.54,1.0,-0.875,1,8,64.47,77.1,2759,299,54,617.85,17521,0.1852
0.8947,17,1,13.31,144.4,1.0,3,Deep Focus Learner,Deep Focus Learner,4.74,1.0,1,1,0,12.8,0.0,2760,90,19,252.9,17522,0.2105
0.9444,17,1,8.68,82.31,1.0,3,Deep Focus Learner,Deep Focus Learner,5.0,1.0,0.0,1,1,9.1,20.62,2761,90,18,156.23,17523,0.2778
0.6552,38,4,11.11,100.52,1.0,4,Consistent Climber,Consistent Climber,5.48,0.5714,2.5,7,2,62.37,37.28,2762,318,58,644.43,17524,0.0
0.5741,31,2,11.49,102.09,1.0,4,Consistent Climber,Consistent Climber,5.74,0.4,4.0,5,1,45.95,9.77,2763,310,54,620.33,17525,0.0
0.7797,46,4,9.72,85.77,1.0,5,Consistent Climber,Consistent Climber,5.49,1.0,-0.3333,4,6,33.33,48.78,2764,324,59,573.33,17526,0.0
1.0,10,1,12.63,110.16,0.9,1,Fresh Starter,Fresh Starter,5.8,1.0,1,1,0,16.07,0.0,2765,58,10,126.27,17527,0.3
0.8125,39,3,16.26,169.59,0.8125,6,Flexible Learner,Flexible Learner,5.12,1.0,-0.25,3,4,92.05,47.18,2766,246,48,780.43,17528,0.2917
0.913,21,2,11.03,134.11,1.0,3,Deep Focus Learner,Deep Focus Learner,4.13,1.0,1.0,2,1,81.03,12.52,2767,95,23,253.62,17529,0.3043
0.8462,33,2,10.18,88.27,0.7692,3,Flexible Learner,Flexible Learner,5.67,1.0,0.0,2,2,16.98,17.25,2768,221,39,396.9,17530,0.0513
0.8182,18,3,9.44,77.83,1.0,3,Deep Focus Learner,Deep Focus Learner,5.77,1.0,0.5,3,2,26.35,15.63,2769,127,22,207.58,17531,0.2727
0.8889,16,1,9.47,85.72,1.0,2,Deep Focus Learner,Deep Focus Learner,5.39,1.0,1,1,0,6.8,0.0,2770,97,18,170.42,17532,0.2778
1.0,24,3,15.57,127.6,0.5,3,Fresh Starter,Fresh Starter,6.38,1.0,3,3,0,35.87,0.0,2771,153,24,373.72,17533,0.25
0.7955,35,1,12.67,134.14,0.7045,3,Flexible Learner,Flexible Learner,4.84,1.0,-0.6667,1,3,25.1,38.12,2772,213,44,557.52,17534,0.3409
0.88,22,2,8.7,83.29,1.0,2,Deep Focus Learner,Deep Focus Learner,4.76,0.6667,3,3,0,18.72,0.0,2773,119,25,217.55,17535,0.16
0.8519,23,2,10.51,105.84,1.0,2,Deep Focus Learner,Deep Focus Learner,5.0,1.0,0.0,2,2,36.43,62.6,2774,135,27,283.68,17536,0.4074
1.0,22,2,11.58,114.95,0.5455,2,Fresh Starter,Fresh Starter,5.0,1.0,2,2,0,53.67,0.0,2775,110,22,254.83,17537,0.4545
0.8636,19,0,12.22,148.89,1.0,3,Deep Focus Learner,Deep Focus Learner,4.14,0,-1.0,0,2,0.0,11.9,2776,91,22,268.88,17538,0.4545
0.913,21,2,11.99,112.05,1.0,4,Deep Focus Learner,Deep Focus Learner,5.43,1.0,1.0,2,1,18.43,23.62,2777,125,23,275.82,17539,0.4348
1.0,24,1,9.97,87.07,0.7083,4,Fresh Starter,Fresh Starter,5.75,1.0,-0.5,1,2,8.5,19.73,2778,138,24,239.22,17540,0.2917
0.6567,44,3,11.03,97.75,1.0,5,Consistent Climber,Consistent Climber,5.6,0.75,0.3333,4,3,37.2,22.58,2779,375,67,739.17,17541,0.0
0.8095,34,1,14.32,135.74,0.7143,3,Flexible Learner,Flexible Learner,5.43,1.0,-0.8,1,5,65.55,54.1,2780,228,42,601.23,17542,0.2619
0.7258,45,3,12.73,121.28,1.0,6,High Achiever,High Achiever,5.37,1.0,-0.5,3,6,60.23,67.0,2781,333,62,789.45,17543,0.2419
1.0,12,0,15.4,169.96,0.75,1,Fresh Starter,Fresh Starter,4.75,0,-1.0,0,1,0.0,12.27,2782,57,12,184.82,17544,0.25
0.6471,44,2,10.49,94.67,1.0,5,Consistent Climber,Consistent Climber,5.49,0.6667,-0.25,3,4,16.03,28.75,2783,373,68,713.58,17545,0.0
1.0,15,2,8.93,77.08,0.8,1,Fresh Starter,Fresh Starter,5.6,1.0,1.0,2,1,19.22,15.42,2784,84,15,134.02,17546,0.4667
0.7385,48,3,12.59,122.09,1.0,5,Consistent Climber,Consistent Climber,5.29,0.75,-0.5556,4,9,37.97,138.3,2785,344,65,818.25,17547,0.0
0.6582,52,4,13.17,124.8,1.0,6,High Achiever,High Achiever,5.46,0.8,4.0,5,1,39.77,8.62,2786,431,79,1040.67,17548,0.1646
0.8529,29,4,11.16,100.92,1.0,3,Deep Focus Learner,Deep Focus Learner,5.59,0.6667,2.0,6,2,68.43,41.07,2787,190,34,379.3,17549,0.3235
0.8333,40,1,13.7,147.96,0.7708,7,Flexible Learner,Flexible Learner,4.83,1.0,-0.5,1,2,5.15,23.43,2788,232,48,657.72,17550,0.25
0.7612,51,3,11.93,113.21,1.0,6,High Achiever,High Achiever,5.3,0.75,0.3333,4,3,35.7,21.48,2789,355,67,799.55,17551,0.1194
0.913,21,2,8.9,77.97,1.0,2,Deep Focus Learner,Deep Focus Learner,5.26,0.6667,0.0,3,3,23.08,25.92,2790,121,23,204.6,17552,0.3043
0.7234,34,3,12.57,110.72,1.0,3,Consistent Climber,Consistent Climber,5.85,0.4286,1.3333,7,3,133.07,33.93,2791,275,47,590.58,17553,0.0
0.84,21,0,15.38,144.85,1.0,5,Deep Focus Learner,Deep Focus Learner,5.68,0,-1.0,0,2,0.0,26.95,2792,142,25,384.55,17554,0.32
0.8511,40,1,10.14,92.33,0.6809,5,Flexible Learner,Flexible Learner,5.43,0.5,0.0,2,2,21.5,22.12,2793,255,47,476.7,17555,0.2553
0.7273,40,2,12.64,110.85,0.8727,5,Flexible Learner,Flexible Learner,5.76,1.0,-0.3333,2,3,50.93,61.98,2794,317,55,695.03,17556,0.4364
0.6833,41,4,11.14,103.62,1.0,4,Consistent Climber,Consistent Climber,5.33,0.4444,1.25,9,4,141.77,57.87,2795,320,60,668.48,17557,0.0
0.5238,22,1,11.14,108.51,0.3095,3,Weekend Learner,Weekend Learner,5.14,1.0,0.0,1,1,12.13,11.9,2796,216,42,468.05,17558,0.9762
0.7083,34,2,11.86,124.17,1.0,4,Consistent Climber,Consistent Climber,4.81,0.6667,0.0,3,3,47.37,87.1,2797,231,48,569.12,17559,0.0
0.7143,20,2,10.66,94.99,0.2857,2,Weekend Learner,Weekend Learner,5.5,0.6667,2.0,3,1,24.4,8.47,2798,154,28,298.6,17560,0.9643
0.4524,19,2,12.54,129.91,0.119,2,Weekend Learner,Weekend Learner,4.98,0.2,4.0,10,2,142.38,43.68,2799,209,42,526.85,17561,1.0
0.7812,25,0,14.34,133.76,1.0,2,Deep Focus Learner,Deep Focus Learner,5.62,0,-1.0,0,4,0.0,63.47,2800,180,32,458.78,17562,0.2812
1.0,20,1,12.11,108.03,0.65,3,Fresh Starter,Fresh Starter,5.55,1.0,-0.5,1,2,9.3,49.73,2801,111,20,242.25,17563,0.1
0.5862,34,3,11.07,104.67,1.0,5,Consistent Climber,Consistent Climber,5.29,1.0,0.5,3,2,71.22,11.92,2802,307,58,642.05,17564,0.0
0.6508,41,3,14.18,129.17,1.0,4,Consistent Climber,Consistent Climber,5.68,0.6,0.6667,5,3,44.3,86.4,2803,358,63,893.37,17565,0.0
0.9583,23,1,10.71,97.64,1.0,2,Deep Focus Learner,Deep Focus Learner,5.38,1.0,-0.5,1,2,3.35,14.12,2804,129,24,257.07,17566,0.2083
0.8837,38,3,11.87,112.22,0.8372,4,Flexible Learner,Flexible Learner,5.33,1.0,0.0,3,3,28.5,28.43,2805,229,43,510.22,17567,0.3488
0.6479,46,3,13.13,120.98,1.0,5,High Achiever,High Achiever,5.54,0.5,0.0,6,6,130.38,51.38,2806,393,71,931.88,17568,0.1268
0.7368,42,3,14.05,135.43,1.0,5,High Achiever,High Achiever,5.4,1.0,-0.25,3,4,24.37,81.02,2807,308,57,800.82,17569,0.1404
1.0,12,0,15.36,144.35,0.75,2,Fresh Starter,Fresh Starter,5.5,0,-1.0,0,1,0.0,7.98,2808,66,12,184.33,17570,0.3333
0.8148,44,4,13.45,129.95,0.7593,4,Flexible Learner,Flexible Learner,5.41,0.8,0.25,5,4,72.22,45.8,2809,292,54,726.35,17571,0.2222
0.8696,40,3,12.91,134.36,0.8043,4,Flexible Learner,Flexible Learner,4.83,1.0,2.0,3,1,50.78,8.98,2810,222,46,593.93,17572,0.3478
0.6333,38,3,14.87,142.48,1.0,5,Consistent Climber,Consistent Climber,5.4,0.6,-0.1667,5,6,46.82,103.57,2811,324,60,892.08,17573,0.0
1.0,17,1,12.03,131.1,0.7059,2,Fresh Starter,Fresh Starter,4.59,1.0,0.0,1,1,7.9,9.15,2812,78,17,204.58,17574,0.3529
0.6667,36,5,11.02,104.26,1.0,4,Consistent Climber,Consistent Climber,5.28,0.5556,3.5,9,2,63.98,13.95,2813,285,54,595.03,17575,0.0
0.8,16,2,9.76,90.28,1.0,2,Deep Focus Learner,Deep Focus Learner,5.1,1.0,-0.3333,2,3,14.93,23.5,2814,102,20,195.12,17576,0.45
0.8667,26,4,18.03,167.24,1.0,3,Deep Focus Learner,Deep Focus Learner,5.8,0.8,5,5,0,85.2,0.0,2815,174,30,540.8,17577,0.3333
1.0,20,0,12.12,109.11,0.7,2,Fresh Starter,Fresh Starter,5.7,0,0,0,0,0.0,0.0,2816,114,20,242.47,17578,0.3
1.0,13,0,20.41,173.87,0.6923,2,Fresh Starter,Fresh Starter,6.38,0,-1.0,0,1,0.0,10.28,2817,83,13,265.28,17579,0.2308
0.6875,44,3,13.02,140.84,1.0,3,Consistent Climber,Consistent Climber,4.77,0.5,0.5,6,4,86.72,35.2,2818,305,64,833.2,17580,0.0
0.7636,42,1,14.42,139.35,0.7818,5,Flexible Learner,Flexible Learner,5.44,0.5,-0.6667,2,6,24.68,52.3,2819,299,55,792.98,17581,0.2727
0.7907,34,0,9.88,94.93,0.7907,4,Flexible Learner,Flexible Learner,5.05,0,-1.0,0,8,0.0,69.22,2820,217,43,424.75,17582,0.3488
